2023-02-19 01:11:31,678 | INFO  | qtp1280429864-73 | api IP:127.0.0.1
2023-02-19 17:46:33,380 | DEBUG | main | api 2000 <-> com.vinplay.api.processors.Set2AFProcessor
2023-02-19 17:46:33,380 | DEBUG | main | api 2002 <-> com.vinplay.api.processors.GetPaymentConfigProcessor
2023-02-19 17:46:33,380 | DEBUG | main | api 2003 <-> com.vinplay.api.processors.payment.DepositRequestUIProcessor
2023-02-19 17:46:33,380 | DEBUG | main | api 2004 <-> com.vinplay.api.processors.payment.CreateDepositProcessor
2023-02-19 17:46:33,380 | DEBUG | main | api 2006 <-> com.vinplay.api.processors.DepositHistoryProcessor
2023-02-19 17:46:33,380 | DEBUG | main | api 2007 <-> com.vinplay.api.processors.payment.InsertOrUpdateBankProcessor
2023-02-19 17:46:33,381 | DEBUG | main | api 2008 <-> com.vinplay.api.processors.payment.BankSearchProcessor
2023-02-19 17:46:33,381 | DEBUG | main | api 2009 <-> com.vinplay.api.processors.payment.PaymentStatusProcessor
2023-02-19 17:46:33,381 | DEBUG | main | api 2010 <-> com.vinplay.api.processors.payment.WithdrawRequestUIProcessor
2023-02-19 17:46:33,381 | DEBUG | main | api 20101 <-> com.vinplay.api.processors.payment.CreateWithdrawProcessor
2023-02-19 17:46:33,381 | DEBUG | main | api 2011 <-> com.vinplay.api.processors.payment.GetListBankProcessor
2023-02-19 17:46:33,381 | DEBUG | main | api 2013 <-> com.vinplay.api.processors.VerifyPhoneNumberProcessor
2023-02-19 17:46:33,381 | DEBUG | main | api 2014 <-> com.vinplay.api.processors.payment.GetBanksOneClickPayProcessor
2023-02-19 17:46:33,381 | DEBUG | main | api 2015 <-> com.vinplay.api.processors.ReceiveBonusProcessor
2023-02-19 17:46:33,381 | DEBUG | main | api 2016 <-> com.vinplay.api.processors.DepositHistory4UserplayProcessor
2023-02-19 17:46:33,382 | DEBUG | main | api 2020 <-> com.vinplay.api.processors.banner.ShowListBannerProcessor
2023-02-19 17:46:33,382 | DEBUG | main | api 2021 <-> com.vinplay.api.processors.shotfish.Login
2023-02-19 17:46:33,382 | DEBUG | main | api 2022 <-> com.vinplay.api.processors.shotfish.Deposit
2023-02-19 17:46:33,382 | DEBUG | main | api 2023 <-> com.vinplay.api.processors.shotfish.Withdraw
2023-02-19 17:46:33,382 | DEBUG | main | api 2024 <-> com.vinplay.api.processors.shotfish.CheckOrderStatus
2023-02-19 17:46:33,382 | DEBUG | main | api 2025 <-> com.vinplay.api.processors.shotfish.CheckUserBalance
2023-02-19 17:46:33,382 | DEBUG | main | api 2026 <-> com.vinplay.api.processors.shotfish.CheckUserInGame
2023-02-19 17:46:33,382 | DEBUG | main | api 2027 <-> com.vinplay.api.processors.shotfish.History
2023-02-19 17:46:33,382 | DEBUG | main | api 2028 <-> com.vinplay.api.processors.UpdatePhoneNumberProcessor
2023-02-19 17:46:33,383 | DEBUG | main | api 2029 <-> com.vinplay.api.processors.hoantra.CalculateDataHoanTraProcessor
2023-02-19 17:46:33,383 | DEBUG | main | api 2030 <-> com.vinplay.api.processors.hoantra.SendDataHoanTraProcessor
2023-02-19 17:46:33,383 | DEBUG | main | api 2031 <-> com.vinplay.api.processors.attendance.AttendanceProcessor
2023-02-19 17:46:33,383 | DEBUG | main | api 2032 <-> com.vinplay.api.processors.attendance.HistoryProcessor
2023-02-19 17:46:33,383 | DEBUG | main | api 2033 <-> com.vinplay.api.processors.payment.DepositBySCRequestUIProcessor
2023-02-19 17:46:33,383 | DEBUG | main | api 20331 <-> com.vinplay.api.processors.SearchAgentBankProcessor
2023-02-19 17:46:33,383 | DEBUG | main | api 2034 <-> com.vinplay.api.processors.SearchAgentProcessor
2023-02-19 17:46:33,384 | DEBUG | main | api 2036 <-> com.vinplay.api.processors.events.LuckyMoneyEventProcessor
2023-02-19 17:46:33,384 | DEBUG | main | api 2037 <-> com.vinplay.api.processors.ConfigGameStatusProcessor
2023-02-19 17:46:33,384 | DEBUG | main | api 2037 <-> com.vinplay.api.processors.wages.ReceivedMoneyProcessor
2023-02-19 17:46:33,384 | DEBUG | main | api 2038 <-> com.vinplay.api.processors.wages.HistoryUserWagesProcessor
2023-02-19 17:46:33,384 | DEBUG | main | api 2039 <-> com.vinplay.api.processors.wages.SearchMemberProcessor
2023-02-19 17:46:33,384 | DEBUG | main | api 2040 <-> com.vinplay.api.processors.wages.UpdateNicknameInviteProcessor
2023-02-19 17:46:33,390 | INFO  | main | api BaseController:com.vinplay.api.processors.LoginWithOTPProcessor
2023-02-19 17:46:33,422 | INFO  | main | api BaseController:com.vinplay.api.processors.payment.CreateWithdrawProcessor
2023-02-19 17:46:34,004 | INFO  | main | mongodb.driver.cluster Cluster created with settings {hosts=[127.0.0.1:27017], mode=SINGLE, requiredClusterType=UNKNOWN, serverSelectionTimeout='30000 ms', maxWaitQueueSize=500}
2023-02-19 17:46:34,112 | INFO  | main | mongodb.driver.cluster Cluster created with settings {hosts=[127.0.0.1:27017], mode=SINGLE, requiredClusterType=UNKNOWN, serverSelectionTimeout='30000 ms', maxWaitQueueSize=500}
2023-02-19 17:46:34,116 | INFO  | main | mongodb.driver.cluster Cluster created with settings {hosts=[127.0.0.1:27017], mode=SINGLE, requiredClusterType=UNKNOWN, serverSelectionTimeout='30000 ms', maxWaitQueueSize=500}
2023-02-19 17:46:34,190 | INFO  | main | db.ConnectionPoolManager.mysqlpool_gamebai mysqlpool_gamebai: Created pool mysqlpool_gamebai (minpool=0,maxpool=10,maxsize=10,idleTimeout=900)
2023-02-19 17:46:34,205 | INFO  | main | db.ConnectionPoolManager.mysqlpool_gamebai mysqlpool_gamebai: Created pool mysqlpool_minigame (minpool=5,maxpool=20,maxsize=30,idleTimeout=900)
2023-02-19 17:46:34,215 | INFO  | Thread-3 | db.ConnectionPool.mysqlpool_minigame mysqlpool_minigame: Getting connection (user/password): jdbc:mysql://127.0.0.1:3306/vinplay_minigame?useUnicode=yes&useSSL=false&characterEncoding=UTF-8
2023-02-19 17:46:34,221 | INFO  | main | db.ConnectionPoolManager.mysqlpool_gamebai mysqlpool_gamebai: Created pool mysqlpool_admin (minpool=0,maxpool=10,maxsize=10,idleTimeout=900)
2023-02-19 17:46:34,237 | INFO  | main | db.ConnectionPoolManager.mysqlpool_gamebai mysqlpool_gamebai: Created pool mysqlpoolname (minpool=5,maxpool=30,maxsize=40,idleTimeout=900)
2023-02-19 17:46:34,257 | INFO  | main | db.ConnectionPool.mysqlpoolname mysqlpoolname: Getting connection (user/password): jdbc:mysql://127.0.0.1:3306/vinplay?useUnicode=yes&useSSL=false&characterEncoding=UTF-8
2023-02-19 17:46:34,399 | INFO  | cluster-ClusterId{value='63f1fe0a4e5f202244853da0', description='null'}-127.0.0.1:27017 | mongodb.driver.connection Opened connection [connectionId{localValue:2, serverValue:71}] to 127.0.0.1:27017
2023-02-19 17:46:34,401 | INFO  | cluster-ClusterId{value='63f1fe0a4e5f202244853da0', description='null'}-127.0.0.1:27017 | mongodb.driver.cluster Monitor thread successfully connected to server with description ServerDescription{address=127.0.0.1:27017, type=STANDALONE, state=CONNECTED, ok=true, version=ServerVersion{versionList=[4, 0, 28]}, minWireVersion=0, maxWireVersion=7, maxDocumentSize=16777216, roundTripTimeNanos=1020118}
2023-02-19 17:46:34,413 | INFO  | cluster-ClusterId{value='63f1fe094e5f202244853d9f', description='null'}-127.0.0.1:27017 | mongodb.driver.connection Opened connection [connectionId{localValue:1, serverValue:70}] to 127.0.0.1:27017
2023-02-19 17:46:34,414 | INFO  | cluster-ClusterId{value='63f1fe094e5f202244853d9f', description='null'}-127.0.0.1:27017 | mongodb.driver.cluster Monitor thread successfully connected to server with description ServerDescription{address=127.0.0.1:27017, type=STANDALONE, state=CONNECTED, ok=true, version=ServerVersion{versionList=[4, 0, 28]}, minWireVersion=0, maxWireVersion=7, maxDocumentSize=16777216, roundTripTimeNanos=642657}
2023-02-19 17:46:34,417 | INFO  | cluster-ClusterId{value='63f1fe0a4e5f202244853da1', description='null'}-127.0.0.1:27017 | mongodb.driver.connection Opened connection [connectionId{localValue:3, serverValue:72}] to 127.0.0.1:27017
2023-02-19 17:46:34,418 | INFO  | cluster-ClusterId{value='63f1fe0a4e5f202244853da1', description='null'}-127.0.0.1:27017 | mongodb.driver.cluster Monitor thread successfully connected to server with description ServerDescription{address=127.0.0.1:27017, type=STANDALONE, state=CONNECTED, ok=true, version=ServerVersion{versionList=[4, 0, 28]}, minWireVersion=0, maxWireVersion=7, maxDocumentSize=16777216, roundTripTimeNanos=577275}
2023-02-19 17:46:34,591 | INFO  | Thread-3 | db.ConnectionPool.mysqlpool_minigame mysqlpool_minigame: Created a new connection
2023-02-19 17:46:34,591 | INFO  | Thread-3 | db.ConnectionPool.mysqlpool_minigame mysqlpool_minigame: Getting connection (user/password): jdbc:mysql://127.0.0.1:3306/vinplay_minigame?useUnicode=yes&useSSL=false&characterEncoding=UTF-8
2023-02-19 17:46:34,593 | INFO  | main | db.ConnectionPool.mysqlpoolname mysqlpoolname: Created a new connection
2023-02-19 17:46:34,596 | INFO  | Thread-3 | db.ConnectionPool.mysqlpool_minigame mysqlpool_minigame: Created a new connection
2023-02-19 17:46:34,597 | INFO  | Thread-3 | db.ConnectionPool.mysqlpool_minigame mysqlpool_minigame: Getting connection (user/password): jdbc:mysql://127.0.0.1:3306/vinplay_minigame?useUnicode=yes&useSSL=false&characterEncoding=UTF-8
2023-02-19 17:46:34,602 | INFO  | Thread-3 | db.ConnectionPool.mysqlpool_minigame mysqlpool_minigame: Created a new connection
2023-02-19 17:46:34,603 | INFO  | Thread-3 | db.ConnectionPool.mysqlpool_minigame mysqlpool_minigame: Getting connection (user/password): jdbc:mysql://127.0.0.1:3306/vinplay_minigame?useUnicode=yes&useSSL=false&characterEncoding=UTF-8
2023-02-19 17:46:34,605 | INFO  | Thread-6 | db.ConnectionPool.mysqlpoolname mysqlpoolname: Getting connection (user/password): jdbc:mysql://127.0.0.1:3306/vinplay?useUnicode=yes&useSSL=false&characterEncoding=UTF-8
2023-02-19 17:46:34,607 | INFO  | Thread-3 | db.ConnectionPool.mysqlpool_minigame mysqlpool_minigame: Created a new connection
2023-02-19 17:46:34,607 | INFO  | Thread-3 | db.ConnectionPool.mysqlpool_minigame mysqlpool_minigame: Getting connection (user/password): jdbc:mysql://127.0.0.1:3306/vinplay_minigame?useUnicode=yes&useSSL=false&characterEncoding=UTF-8
2023-02-19 17:46:34,611 | INFO  | Thread-6 | db.ConnectionPool.mysqlpoolname mysqlpoolname: Created a new connection
2023-02-19 17:46:34,611 | INFO  | Thread-6 | db.ConnectionPool.mysqlpoolname mysqlpoolname: Getting connection (user/password): jdbc:mysql://127.0.0.1:3306/vinplay?useUnicode=yes&useSSL=false&characterEncoding=UTF-8
2023-02-19 17:46:34,616 | INFO  | Thread-6 | db.ConnectionPool.mysqlpoolname mysqlpoolname: Created a new connection
2023-02-19 17:46:34,616 | INFO  | Thread-6 | db.ConnectionPool.mysqlpoolname mysqlpoolname: Getting connection (user/password): jdbc:mysql://127.0.0.1:3306/vinplay?useUnicode=yes&useSSL=false&characterEncoding=UTF-8
2023-02-19 17:46:34,620 | INFO  | Thread-6 | db.ConnectionPool.mysqlpoolname mysqlpoolname: Created a new connection
2023-02-19 17:46:34,620 | INFO  | Thread-6 | db.ConnectionPool.mysqlpoolname mysqlpoolname: Getting connection (user/password): jdbc:mysql://127.0.0.1:3306/vinplay?useUnicode=yes&useSSL=false&characterEncoding=UTF-8
2023-02-19 17:46:34,621 | INFO  | Thread-3 | db.ConnectionPool.mysqlpool_minigame mysqlpool_minigame: Created a new connection
2023-02-19 17:46:34,625 | INFO  | Thread-6 | db.ConnectionPool.mysqlpoolname mysqlpoolname: Created a new connection
2023-02-19 17:46:34,625 | INFO  | Thread-6 | db.ConnectionPool.mysqlpoolname mysqlpoolname: Getting connection (user/password): jdbc:mysql://127.0.0.1:3306/vinplay?useUnicode=yes&useSSL=false&characterEncoding=UTF-8
2023-02-19 17:46:34,629 | INFO  | Thread-6 | db.ConnectionPool.mysqlpoolname mysqlpoolname: Created a new connection
2023-02-19 17:46:34,987 | INFO  | main | usercore.utils.GameThirdPartyInit Init Data successfull
2023-02-19 17:46:35,033 | INFO  | main | jetty.util.log Logging initialized @1995ms
2023-02-19 17:46:35,076 | INFO  | main | jetty.server.Server jetty-9.2.10.v20150310
2023-02-19 17:46:35,100 | INFO  | main | jetty.server.ServerConnector Started ServerConnector@1b765a2c{HTTP/1.1}{0.0.0.0:8081}
2023-02-19 17:46:35,101 | INFO  | main | jetty.server.Server Started @2064ms
2023-02-19 17:46:35,101 | INFO  | main | api PORTAL API SERVER Started ...!!!
2023-09-26 00:57:00,510 | INFO  | main | api Logging initialized.
2023-09-26 00:57:00,512 | DEBUG | main | api STARTING PORTAL API SERVER .... !!!!
2023-09-26 00:57:00,588 | DEBUG | main | api 1 <-> com.vinplay.api.processors.QuickRegisterProcessor
2023-09-26 00:57:00,589 | DEBUG | main | api 2 <-> com.vinplay.api.processors.LoginTokenProcessor
2023-09-26 00:57:00,589 | DEBUG | main | api 3 <-> com.vinplay.api.processors.LoginProcessor
2023-09-26 00:57:00,589 | DEBUG | main | api 4 <-> com.vinplay.api.processors.LoginWithOTPProcessor
2023-09-26 00:57:00,589 | DEBUG | main | api 5 <-> com.vinplay.api.processors.UpdateNicknameProcesscor
2023-09-26 00:57:00,590 | DEBUG | main | api 6 <-> com.vinplay.api.processors.GetAppConfigProcesscor
2023-09-26 00:57:00,590 | DEBUG | main | api 8 <-> com.vinplay.api.processors.LoginAppOtpProcessor
2023-09-26 00:57:00,590 | DEBUG | main | api 9 <-> com.vinplay.api.processors.GetTimeServerProccessor
2023-09-26 00:57:00,590 | DEBUG | main | api 10 <-> com.vinplay.api.processors.GetConfigAdminProcessor
2023-09-26 00:57:00,591 | DEBUG | main | api 13 <-> com.vinplay.api.processors.gamebai.GetListPokerTourProcessor
2023-09-26 00:57:00,593 | DEBUG | main | api 14 <-> com.vinplay.api.processors.gamebai.GetPokerTourDetailProcessor
2023-09-26 00:57:00,593 | DEBUG | main | api 15 <-> com.vinplay.api.processors.gamebai.GetPokerTicketProcessor
2023-09-26 00:57:00,598 | DEBUG | main | api 16 <-> com.vinplay.api.processors.otp.GetOtpProcessor
2023-09-26 00:57:00,598 | DEBUG | main | api 17 <-> com.vinplay.api.processors.LoginByTokenProcessor
2023-09-26 00:57:00,599 | DEBUG | main | api 18 <-> com.vinplay.api.processors.CheckAgencyCodeProcessor
2023-09-26 00:57:00,599 | DEBUG | main | api 19 <-> com.vinplay.api.processors.giftCode.GiftCodeProcessor
2023-09-26 00:57:00,599 | DEBUG | main | api 20 <-> com.vinplay.api.processors.events.GetEventProcessor
2023-09-26 00:57:00,604 | DEBUG | main | api 21 <-> com.vinplay.api.processors.events.BuyEventMoonProcessor
2023-09-26 00:57:00,605 | DEBUG | main | api 100 <-> com.vinplay.api.processors.minigame.LichSuGiaoDichTXProcessor
2023-09-26 00:57:00,605 | DEBUG | main | api 101 <-> com.vinplay.api.processors.minigame.TopWinTXProcessor
2023-09-26 00:57:00,605 | DEBUG | main | api 102 <-> com.vinplay.api.processors.minigame.ChiTietPhienTXProcessor
2023-09-26 00:57:00,605 | DEBUG | main | api 103 <-> com.vinplay.api.processors.minigame.TopThanhDuProcessor
2023-09-26 00:57:00,606 | DEBUG | main | api 105 <-> com.vinplay.api.processors.minigame.LSGDMiniPokerProcessor
2023-09-26 00:57:00,606 | DEBUG | main | api 106 <-> com.vinplay.api.processors.minigame.VinhDanhMiniPokerProcessor
2023-09-26 00:57:00,606 | DEBUG | main | api 107 <-> com.vinplay.api.processors.minigame.LSGDCaoThapProcessor
2023-09-26 00:57:00,606 | DEBUG | main | api 108 <-> com.vinplay.api.processors.minigame.VinhDanhCaoThapProcessor
2023-09-26 00:57:00,606 | DEBUG | main | api 109 <-> com.vinplay.api.processors.minigame.TopCaoThapProcessor
2023-09-26 00:57:00,607 | DEBUG | main | api 110 <-> com.vinplay.api.processors.gamebai.GetLogNoHuGameBaiProcessor
2023-09-26 00:57:00,607 | DEBUG | main | api 111 <-> com.vinplay.api.processors.gamebai.GetConfigHuGameBaiProcessor
2023-09-26 00:57:00,607 | DEBUG | main | api 120 <-> com.vinplay.api.processors.minigame.TopBauCuaProcessor
2023-09-26 00:57:00,607 | DEBUG | main | api 121 <-> com.vinplay.api.processors.minigame.LSGDBauCuaProcessor
2023-09-26 00:57:00,607 | DEBUG | main | api 122 <-> com.vinplay.api.processors.minigame.TopToiChonCaProcessor
2023-09-26 00:57:00,608 | DEBUG | main | api 123 <-> com.vinplay.api.processors.gamebai.TopCaoThuProcessor
2023-09-26 00:57:00,608 | DEBUG | main | api 124 <-> com.vinplay.api.processors.security.CaptchaProcessor
2023-09-26 00:57:00,608 | DEBUG | main | api 125 <-> com.vinplay.api.processors.security.UpdateAvatarProcessor
2023-09-26 00:57:00,608 | DEBUG | main | api 126 <-> com.vinplay.api.processors.vippoint.GetVippointProcessor
2023-09-26 00:57:00,608 | DEBUG | main | api 127 <-> com.vinplay.api.processors.security.ForgetPasswordProcessor
2023-09-26 00:57:00,609 | DEBUG | main | api 128 <-> com.vinplay.api.processors.security.ForgetPasswordOtpProcessor
2023-09-26 00:57:00,609 | DEBUG | main | api 129 <-> com.vinplay.api.processors.GetGameCommonProcessor
2023-09-26 00:57:00,609 | DEBUG | main | api 130 <-> com.vinplay.api.processors.GetBillingProcessor
2023-09-26 00:57:00,609 | DEBUG | main | api 133 <-> com.vinplay.api.processors.security.ForgetPasswordEmailProcessor
2023-09-26 00:57:00,609 | DEBUG | main | api 134 <-> com.vinplay.api.processors.minigame.LSGDPokeGoProcessor
2023-09-26 00:57:00,609 | DEBUG | main | api 135 <-> com.vinplay.api.processors.minigame.TopPokeGoProcessor
2023-09-26 00:57:00,610 | DEBUG | main | api 136 <-> com.vinplay.api.processors.slot.TopKhoBauProcessor
2023-09-26 00:57:00,610 | DEBUG | main | api 137 <-> com.vinplay.api.processors.slot.LSGDSlotProcessor
2023-09-26 00:57:00,610 | DEBUG | main | api 138 <-> com.vinplay.api.processors.slot.LSNoHuProcessor
2023-09-26 00:57:00,610 | DEBUG | main | api 139 <-> com.vinplay.api.processors.gamebai.LSTLMNProcessor
2023-09-26 00:57:00,610 | DEBUG | main | api 140 <-> com.vinplay.api.processors.minigame.LSXDProcessor
2023-09-26 00:57:00,610 | DEBUG | main | api 141 <-> com.vinplay.api.processors.minigame.LSGDGalaxyProcessor
2023-09-26 00:57:00,611 | DEBUG | main | api 142 <-> com.vinplay.api.processors.minigame.TopGalaxyProcessor
2023-09-26 00:57:00,611 | DEBUG | main | api 201 <-> com.vinplay.api.processors.minigame.LuckyHistoryProcesscor
2023-09-26 00:57:00,613 | DEBUG | main | api 301 <-> com.vinplay.api.processors.HistoryTransactionLogProcessor
2023-09-26 00:57:00,617 | DEBUG | main | api 302 <-> com.vinplay.api.processors.GetLogMoneyUserProcessor
2023-09-26 00:57:00,617 | DEBUG | main | api 401 <-> com.vinplay.api.processors.GetListAgentProcessor
2023-09-26 00:57:00,618 | DEBUG | main | api 402 <-> com.vinplay.api.processors.ListMailBoxProcessor
2023-09-26 00:57:00,618 | DEBUG | main | api 403 <-> com.vinplay.api.processors.DeleteMailBoxProcessor
2023-09-26 00:57:00,618 | DEBUG | main | api 404 <-> com.vinplay.api.processors.UpdateStatusMailProcessor
2023-09-26 00:57:00,618 | DEBUG | main | api 405 <-> com.vinplay.api.processors.ListMailBoxNewProcessor
2023-09-26 00:57:00,619 | DEBUG | main | api 406 <-> com.vinplay.api.processors.CountMailStatusProcessor
2023-09-26 00:57:00,619 | DEBUG | main | api 501 <-> com.vinplay.api.processors.vippoint.GetEventVPMapProcessor
2023-09-26 00:57:00,619 | DEBUG | main | api 502 <-> com.vinplay.api.processors.vippoint.GetEventVPTopIntelProcessor
2023-09-26 00:57:00,619 | DEBUG | main | api 503 <-> com.vinplay.api.processors.vippoint.GetEventVPTopStrongProcessor
2023-09-26 00:57:00,619 | DEBUG | main | api 601 <-> com.vinplay.api.processors.gamebai.TopGameTourProcessor
2023-09-26 00:57:00,620 | DEBUG | main | api 602 <-> com.vinplay.api.processors.gamebai.LogGameTourProcessor
2023-09-26 00:57:00,620 | DEBUG | main | api 2000 <-> com.vinplay.api.processors.Set2AFProcessor
2023-09-26 00:57:00,620 | DEBUG | main | api 2002 <-> com.vinplay.api.processors.GetPaymentConfigProcessor
2023-09-26 00:57:00,620 | DEBUG | main | api 2003 <-> com.vinplay.api.processors.payment.DepositRequestUIProcessor
2023-09-26 00:57:00,621 | DEBUG | main | api 2004 <-> com.vinplay.api.processors.payment.CreateDepositProcessor
2023-09-26 00:57:00,621 | DEBUG | main | api 2006 <-> com.vinplay.api.processors.DepositHistoryProcessor
2023-09-26 00:57:00,621 | DEBUG | main | api 2007 <-> com.vinplay.api.processors.payment.InsertOrUpdateBankProcessor
2023-09-26 00:57:00,621 | DEBUG | main | api 2008 <-> com.vinplay.api.processors.payment.BankSearchProcessor
2023-09-26 00:57:00,621 | DEBUG | main | api 2009 <-> com.vinplay.api.processors.payment.PaymentStatusProcessor
2023-09-26 00:57:00,621 | DEBUG | main | api 2010 <-> com.vinplay.api.processors.payment.WithdrawRequestUIProcessor
2023-09-26 00:57:00,622 | DEBUG | main | api 20101 <-> com.vinplay.api.processors.payment.CreateWithdrawProcessor
2023-09-26 00:57:00,627 | DEBUG | main | api 2011 <-> com.vinplay.api.processors.payment.GetListBankProcessor
2023-09-26 00:57:00,627 | DEBUG | main | api 2013 <-> com.vinplay.api.processors.VerifyPhoneNumberProcessor
2023-09-26 00:57:00,627 | DEBUG | main | api 2014 <-> com.vinplay.api.processors.payment.GetBanksOneClickPayProcessor
2023-09-26 00:57:00,627 | DEBUG | main | api 2015 <-> com.vinplay.api.processors.ReceiveBonusProcessor
2023-09-26 00:57:00,629 | DEBUG | main | api 2016 <-> com.vinplay.api.processors.DepositHistory4UserplayProcessor
2023-09-26 00:57:00,629 | DEBUG | main | api 2020 <-> com.vinplay.api.processors.banner.ShowListBannerProcessor
2023-09-26 00:57:00,629 | DEBUG | main | api 2021 <-> com.vinplay.api.processors.shotfish.Login
2023-09-26 00:57:00,630 | DEBUG | main | api 2022 <-> com.vinplay.api.processors.shotfish.Deposit
2023-09-26 00:57:00,630 | DEBUG | main | api 2023 <-> com.vinplay.api.processors.shotfish.Withdraw
2023-09-26 00:57:00,630 | DEBUG | main | api 2024 <-> com.vinplay.api.processors.shotfish.CheckOrderStatus
2023-09-26 00:57:00,630 | DEBUG | main | api 2025 <-> com.vinplay.api.processors.shotfish.CheckUserBalance
2023-09-26 00:57:00,630 | DEBUG | main | api 2026 <-> com.vinplay.api.processors.shotfish.CheckUserInGame
2023-09-26 00:57:00,630 | DEBUG | main | api 2027 <-> com.vinplay.api.processors.shotfish.History
2023-09-26 00:57:00,630 | DEBUG | main | api 2028 <-> com.vinplay.api.processors.UpdatePhoneNumberProcessor
2023-09-26 00:57:00,630 | DEBUG | main | api 2029 <-> com.vinplay.api.processors.hoantra.CalculateDataHoanTraProcessor
2023-09-26 00:57:00,631 | DEBUG | main | api 2030 <-> com.vinplay.api.processors.hoantra.SendDataHoanTraProcessor
2023-09-26 00:57:00,631 | DEBUG | main | api 2031 <-> com.vinplay.api.processors.attendance.AttendanceProcessor
2023-09-26 00:57:00,631 | DEBUG | main | api 2032 <-> com.vinplay.api.processors.attendance.HistoryProcessor
2023-09-26 00:57:00,631 | DEBUG | main | api 2033 <-> com.vinplay.api.processors.payment.DepositBySCRequestUIProcessor
2023-09-26 00:57:00,631 | DEBUG | main | api 20331 <-> com.vinplay.api.processors.SearchAgentBankProcessor
2023-09-26 00:57:00,631 | DEBUG | main | api 2034 <-> com.vinplay.api.processors.SearchAgentProcessor
2023-09-26 00:57:00,631 | DEBUG | main | api 2036 <-> com.vinplay.api.processors.events.LuckyMoneyEventProcessor
2023-09-26 00:57:00,632 | DEBUG | main | api 2037 <-> com.vinplay.api.processors.ConfigGameStatusProcessor
2023-09-26 00:57:00,632 | DEBUG | main | api 2037 <-> com.vinplay.api.processors.wages.ReceivedMoneyProcessor
2023-09-26 00:57:00,632 | DEBUG | main | api 2038 <-> com.vinplay.api.processors.wages.HistoryUserWagesProcessor
2023-09-26 00:57:00,632 | DEBUG | main | api 2039 <-> com.vinplay.api.processors.wages.SearchMemberProcessor
2023-09-26 00:57:00,632 | DEBUG | main | api 2040 <-> com.vinplay.api.processors.wages.UpdateNicknameInviteProcessor
2023-09-26 00:57:00,667 | INFO  | main | api BaseController:com.vinplay.api.processors.LoginWithOTPProcessor
2023-09-26 00:57:00,737 | INFO  | main | api BaseController:com.vinplay.api.processors.payment.CreateWithdrawProcessor
2023-09-26 00:57:00,837 | INFO  | main | api PORTAL API SERVER Start error: /var/app/config/rmq.properties
2023-09-26 01:03:14,822 | INFO  | main | api Logging initialized.
2023-09-26 01:03:14,823 | DEBUG | main | api STARTING PORTAL API SERVER .... !!!!
2023-09-26 01:03:14,925 | DEBUG | main | api 1 <-> com.vinplay.api.processors.QuickRegisterProcessor
2023-09-26 01:03:14,926 | DEBUG | main | api 2 <-> com.vinplay.api.processors.LoginTokenProcessor
2023-09-26 01:03:14,926 | DEBUG | main | api 3 <-> com.vinplay.api.processors.LoginProcessor
2023-09-26 01:03:14,926 | DEBUG | main | api 4 <-> com.vinplay.api.processors.LoginWithOTPProcessor
2023-09-26 01:03:14,926 | DEBUG | main | api 5 <-> com.vinplay.api.processors.UpdateNicknameProcesscor
2023-09-26 01:03:14,927 | DEBUG | main | api 6 <-> com.vinplay.api.processors.GetAppConfigProcesscor
2023-09-26 01:03:14,927 | DEBUG | main | api 8 <-> com.vinplay.api.processors.LoginAppOtpProcessor
2023-09-26 01:03:14,927 | DEBUG | main | api 9 <-> com.vinplay.api.processors.GetTimeServerProccessor
2023-09-26 01:03:14,927 | DEBUG | main | api 10 <-> com.vinplay.api.processors.GetConfigAdminProcessor
2023-09-26 01:03:14,927 | DEBUG | main | api 13 <-> com.vinplay.api.processors.gamebai.GetListPokerTourProcessor
2023-09-26 01:03:14,928 | DEBUG | main | api 14 <-> com.vinplay.api.processors.gamebai.GetPokerTourDetailProcessor
2023-09-26 01:03:14,928 | DEBUG | main | api 15 <-> com.vinplay.api.processors.gamebai.GetPokerTicketProcessor
2023-09-26 01:03:14,928 | DEBUG | main | api 16 <-> com.vinplay.api.processors.otp.GetOtpProcessor
2023-09-26 01:03:14,928 | DEBUG | main | api 17 <-> com.vinplay.api.processors.LoginByTokenProcessor
2023-09-26 01:03:14,929 | DEBUG | main | api 18 <-> com.vinplay.api.processors.CheckAgencyCodeProcessor
2023-09-26 01:03:14,929 | DEBUG | main | api 19 <-> com.vinplay.api.processors.giftCode.GiftCodeProcessor
2023-09-26 01:03:14,929 | DEBUG | main | api 20 <-> com.vinplay.api.processors.events.GetEventProcessor
2023-09-26 01:03:14,929 | DEBUG | main | api 21 <-> com.vinplay.api.processors.events.BuyEventMoonProcessor
2023-09-26 01:03:14,935 | DEBUG | main | api 100 <-> com.vinplay.api.processors.minigame.LichSuGiaoDichTXProcessor
2023-09-26 01:03:14,936 | DEBUG | main | api 101 <-> com.vinplay.api.processors.minigame.TopWinTXProcessor
2023-09-26 01:03:14,936 | DEBUG | main | api 102 <-> com.vinplay.api.processors.minigame.ChiTietPhienTXProcessor
2023-09-26 01:03:14,936 | DEBUG | main | api 103 <-> com.vinplay.api.processors.minigame.TopThanhDuProcessor
2023-09-26 01:03:14,936 | DEBUG | main | api 105 <-> com.vinplay.api.processors.minigame.LSGDMiniPokerProcessor
